//_______________________________________________________________________
// Column 1 = Bank Number , State Number and TC : e.g 12 + 2 + 50
// Column 2 = EAD valid entries: length ranges, B for blank, O for Optional  : Max 4 rules split by ? symbol
// Column 3 = Serial valid entries
//_________________________________________________________________________________________  


//HSBC
247GFGSP59,4-12?B,6-6
247GFGSP62,4-12?B,6-6
247GFGSP63,4-12?B,6-6
247GFGSP64,4-12?B,6-6
247GFGSP65,4-12?B,6-6
247GFGSP66,4-12?B,6-6
247GFGSP67,4-12?B,6-6
247GFGSP68,4-12?B,6-6
247GFGSP69,4-12?B,6-6
247GFGSP70,4-12?B,6-6
247GFGSP71,4-12?B,6-6
247GFGSP72,4-12?B,6-6
247GFGSP73,4-12?B,6-6
247GFGSP74,4-12?B,6-6
247GFGSP75,4-12?B,6-6
247GFGSP76,4-12?B,6-6
247GFGSP77,4-12?B,6-6
247GFGSP78,4-12?B,6-6
247GFGSP79,4-12?B,6-6
247GFGSP80,4-12?B,6-6
247GFGSP81,4-12?B,6-6
247GFGSP82,4-12?B,6-6
247GFGSP83,4-12?B,6-6
247GFGSP84,4-12?B,6-6
247GFGSP85,4-12?B,6-6
247GFGSP86,4-12?B,6-6
247GFGSP87,4-12?B,6-6
247GFGSP89,4-12?B,6-6
247GFGSP90,4-12?B,6-6
247GFGSP91,4-12?B,6-6
247GFGSP92,4-12?B,6-6
247GFGSP94,4-12?B,6-6
247GFGSP95,4-12?B,6-6
247GFGSP97,4-12?B,6-6
247GFGSP99,4-12?B,6-6

//CITI crt 2

242GFGSP58,4-12?B,6-6
243GFGSP58,4-12?B,6-6
244GFGSP58,4-12?B,6-6
245GFGSP58,4-12?B,6-6
246GFGSP58,4-12?B,6-6
247GFGSP58,4-12?B,6-6


//CITI crt 3

242GFGSP60,4-12,B
243GFGSP60,4-12,B
244GFGSP60,4-12,B
245GFGSP60,4-12,B
246GFGSP60,4-12,B
247GFGSP60,4-12,B

//CITI crt 5

242GFGSP96,4-12?B,B
243GFGSP96,4-12?B,B
244GFGSP96,4-12?B,B
245GFGSP96,4-12?B,B
246GFGSP96,4-12?B,B
247GFGSP96,4-12?B,B


/////////////////////////////////////////////////////////////
/////////////////// CITI CRT 6 NORMAL ///////////////////////
/////////////////////////////////////////////////////////////


//CITI crt 6
24GFG6NORM51,4-12?B,B
24GFG6NORM52,4-12?B,B
24GFG6NORM53,4-12?B,B
24GFG6NORM54,4-12?B,B
24GFG6NORM55,4-12?B,B
24GFG6NORM56,4-12?B,B
24GFG6NORM57,4-12?B,B
24GFG6NORM58,4-12?B,B
24GFG6NORM59,4-12?B,B
24GFG6NORM60,4-12?B,B
24GFG6NORM61,4-12?B,B
24GFG6NORM62,4-12?B,B
24GFG6NORM63,4-12?B,B
24GFG6NORM64,4-12?B,B
24GFG6NORM65,4-12?B,B
24GFG6NORM66,4-12?B,B
24GFG6NORM67,4-12?B,B
24GFG6NORM68,4-12?B,B
24GFG6NORM69,4-12?B,B
24GFG6NORM70,4-12?B,B
24GFG6NORM71,4-12?B,B
24GFG6NORM72,4-12?B,B
24GFG6NORM73,4-12?B,B
24GFG6NORM74,4-12?B,B
24GFG6NORM75,4-12?B,B
24GFG6NORM76,4-12?B,B
24GFG6NORM77,4-12?B,B
24GFG6NORM78,4-12?B,B
24GFG6NORM79,4-12?B,B
24GFG6NORM80,4-12?B,B
24GFG6NORM81,4-12?B,B
24GFG6NORM82,4-12?B,B
24GFG6NORM83,4-12?B,B
24GFG6NORM84,4-12?B,B
24GFG6NORM85,4-12?B,B
24GFG6NORM86,4-12?B,B
24GFG6NORM87,4-12?B,B
24GFG6NORM88,4-12?B,B
24GFG6NORM89,4-12?B,B
24GFG6NORM90,4-12?B,B
24GFG6NORM91,4-12?B,B
24GFG6NORM92,4-12?B,B
24GFG6NORM94,4-12?B,B
24GFG6NORM95,4-12?B,B
24GFG6NORM97,4-12?B,B
24GFG6NORM98,4-12?B,B
24GFG6NORM99,4-12?B,B



/////////////////////////////////////////////////////////////
/////////////////// CITI NORMAL /////////////////////////////
/////////////////////////////////////////////////////////////


//CITI crt 1
242GFGNORM51,4-12?B,B
242GFGNORM52,4-12?B,B
242GFGNORM53,4-12?B,B
242GFGNORM54,4-12?B,B
242GFGNORM55,4-12?B,B
242GFGNORM56,4-12?B,B
242GFGNORM57,4-12?B,B
242GFGNORM59,4-12?B,B
242GFGNORM61,4-12?B,B
242GFGNORM62,4-12?B,B
242GFGNORM63,4-12?B,B
242GFGNORM64,4-12?B,B
242GFGNORM65,4-12?B,B
242GFGNORM66,4-12?B,B
242GFGNORM67,4-12?B,B
242GFGNORM68,4-12?B,B
242GFGNORM69,4-12?B,B
242GFGNORM70,4-12?B,B
242GFGNORM71,4-12?B,B
242GFGNORM72,4-12?B,B
242GFGNORM73,4-12?B,B
242GFGNORM74,4-12?B,B
242GFGNORM75,4-12?B,B
242GFGNORM76,4-12?B,B
242GFGNORM77,4-12?B,B
242GFGNORM78,4-12?B,B
242GFGNORM79,4-12?B,B
242GFGNORM80,4-12?B,B
242GFGNORM81,4-12?B,B
242GFGNORM82,4-12?B,B
242GFGNORM83,4-12?B,B
242GFGNORM84,4-12?B,B
242GFGNORM85,4-12?B,B
242GFGNORM86,4-12?B,B
242GFGNORM87,4-12?B,B
242GFGNORM88,4-12?B,B
242GFGNORM89,4-12?B,B
242GFGNORM90,4-12?B,B
242GFGNORM91,4-12?B,B
242GFGNORM92,4-12?B,B
242GFGNORM94,4-12?B,B
242GFGNORM95,4-12?B,B
242GFGNORM97,4-12?B,B
242GFGNORM98,4-12?B,B
242GFGNORM99,4-12?B,B


 
243GFGNORM51,4-12?B,B
243GFGNORM52,4-12?B,B
243GFGNORM53,4-12?B,B
243GFGNORM54,4-12?B,B
